CustomerID,Region,TownSize,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HouseholdIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,Telecommute,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonthly,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber
3790-TBKXXV-944,2,4,1,59,18,5,0,20,0,257,2.4,2.831112,3.336888,0,0,1,2,0,2,0,0,0,-1,-1,-1,28,,0,1,4,40,16,333.87,0,72,69.4,5018.1,0,0,0,1,1,36.55,2650.8,1,0,1,4,1,1,1,1,0,18,1,0,1,1,1
1217-RBIJEZ-G6B,3,4,0,60,15,2,0,3,0,30,15.2,0.34656,4.21344,0,0,2,0,0,0,0,1,3,1,0,19.8,20,,0,1,4,2,13,188.09,1,5,3.6,22.5,1,28.35,100.65,1,0,0,0,0,0,0,2,0,1,1,0,1,20,1,1,0,0,0
5678-CERNAB-YSX,4,4,1,76,18,2,1,1,1,15,17.8,0.23763,2.43237,0,1,2,2,0,2,0,1,3,1,1,5.8,23,,0,1,4,22,5,98.25,1,46,7.75,361.7,0,0,0,0,1,32.2,1450.95,1,0,1,1,1,1,1,1,1,23,1,0,1,1,1
8102-BGUZAU-GRZ,2,3,1,30,17,1,0,2,0,27,11.9,0.539784,2.673216,0,1,2,10,2,1,0,1,2,1,1,17.1,32,,0,1,1,13,11,575.15,1,35,14.5,463,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,1,18,1,1,1,0,0
8420-OPDZZQ-PI8,3,4,1,72,7,2,0,17,1,15,8.1,0.579555,0.635445,0,1,2,13,0,1,2,0,2,0,0,7,23,,0,0,2,21,12,149.56,0,45,6.85,302.45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
2417-ZAVMCY-OAE,2,4,1,48,18,1,0,6,0,31,24.8,1.207016,6.480984,1,1,4,0,0,0,0,1,4,0,0,14.7,23,,1,0,1,24,8,307.91,0,39,17.55,620.8,1,29.1,1139.85,1,0,0,0,1,0,0,2,0,0,0,0,0,16,1,0,1,0,0
0327-LHCBEE-PGD,4,4,0,27,17,1,0,2,0,72,3.1,1.468656,0.763344,0,1,7,1,0,1,0,1,4,1,0,28.7,25,,1,0,4,9,6,228.51,1,50,6.15,336.2,1,41.4,2160.35,1,1,27.6,1404.05,0,1,1,3,1,0,1,1,1,23,1,1,1,1,1
2933-JLRSZH-D53,5,2,1,26,17,2,0,0,0,70,7.9,1.02858,4.50142,1,0,1,2,2,0,0,1,3,1,1,35.2,22,,0,0,1,3,9,425.74,0,5,2.45,9.3,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,24,0,1,0,0,0
6214-XCMWPF-KII,3,2,1,61,13,1,0,11,0,90,15.4,7.84476,6.01524,0,0,4,5,0,1,0,1,1,1,0,68.1,37,,0,0,3,27,13,176.8,0,60,12.4,770.9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,29,0,0,0,0,1
2013-CGOHYT-GS9,1,1,0,28,18,6,0,2,0,29,9.7,0.5626,2.2504,1,1,2,9,2,0,0,1,4,1,1,13.6,22,,1,0,2,11,6,104.07,1,21,5.1,112.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1
7038-BXQTWM-0AS,3,2,0,23,18,2,1,0,0,30,9.3,1.91673,0.87327,1,0,1,7,0,1,0,1,3,1,1,19.8,21,,1,1,2,3,6,304.74,1,3,5.55,14.7,1,39.1,50.2,1,1,53.75,102.4,1,1,1,3,1,1,1,1,1,27,1,1,1,1,0
1179-PEXZKS-9I5,5,5,1,42,16,1,0,7,0,23,4.9,0.109319,1.017681,0,1,2,1,1,0,0,1,1,0,0,10,43,,1,1,2,20,7,151.19,1,41,8.8,375.45,1,32.9,1342,1,1,33.95,1303.8,1,1,1,4,1,1,1,1,1,23,1,1,1,1,0
9706-GVZNPQ-X9N,4,5,1,42,16,2,0,2,0,40,7.9,0.45504,2.70496,0,0,1,4,1,0,0,1,2,1,1,16.5,26,,1,0,4,16,10,241.8,0,35,11.75,467.1,1,36.05,1248.6,1,1,29.05,885.5,1,1,0,3,1,1,1,1,1,15,1,1,0,0,0
9243-KEGJHL-JTY,2,2,1,29,12,1,0,2,0,24,7.8,0.904176,0.967824,1,1,6,6,0,0,0,1,1,1,0,13.6,29,,0,0,1,11,14,374.69,0,48,17.85,818.8,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,18,0,0,0,0,0
7811-JKWPRY-7EP,2,4,1,56,15,2,0,5,0,57,9,1.75446,3.37554,0,1,4,8,0,0,0,1,1,1,0,22.2,27,,0,0,3,15,14,316.31,0,45,8.35,387.5,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,23,1,0,0,0,1
7593-LRPSUY-QKT,1,2,0,18,13,2,0,0,0,15,5.1,0.225675,0.539325,1,1,5,0,0,0,0,1,2,1,1,3.5,29,,1,1,1,0,13,453.24,1,7,6.55,68.6,1,54.8,301.35,1,1,50.45,307.8,1,1,1,4,1,1,1,1,1,16,1,1,1,1,0
3363-NRUUKP-LI9,2,2,0,40,15,1,0,8,0,44,15,1.6236,4.9764,0,1,4,10,0,0,0,1,2,1,0,22.5,16,,0,0,1,23,16,712.33,1,50,14.3,732.3,1,54.2,2611.15,1,1,51.05,2478.65,1,1,1,3,1,1,1,1,1,23,1,1,1,1,0
7642-UNIECR-0LW,1,2,1,30,15,2,0,1,0,18,10.8,1.057536,0.886464,1,0,2,7,0,0,0,1,2,1,1,9.8,36,,1,0,2,4,12,231.09,0,19,5.95,121.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
3465-AUBFOE-PD2,1,1,0,29,21,2,0,0,0,32,14.9,0.662752,4.105248,0,1,4,16,3,3,0,0,4,1,1,16.6,22,,0,1,1,11,9,280.65,1,15,6.95,103.7,1,33.3,477.85,1,0,0,0,1,0,1,4,0,0,0,0,0,25,1,1,1,0,0
0436-OYXWQA-21R,2,1,0,41,22,2,0,2,0,61,3.8,0.345382,1.972618,0,0,1,0,0,0,0,1,3,1,1,36.8,22,,0,0,4,14,10,229.28,0,33,18.1,584.45,1,28.4,859.1,1,0,0,0,1,0,0,4,0,0,0,0,1,21,1,1,1,0,1
7640-WGNPOL-XKA,4,2,1,24,16,4,0,2,0,29,6.2,0.47647,1.32153,0,1,4,0,0,0,0,1,1,1,1,13.3,22,,0,0,3,4,7,135.54,1,5,3.8,18.15,1,46.65,164.4,1,1,37.6,127.55,0,1,1,4,1,1,1,1,1,17,1,1,1,0,0
9654-LNSZSZ-KR0,5,5,1,60,18,2,0,6,0,86,15.7,7.642132,5.859868,1,0,1,3,0,3,0,1,1,1,0,53.8,28,,0,0,4,13,8,172.55,0,30,9.7,244.15,1,32.85,915.65,0,1,25.2,720.45,1,1,1,4,0,1,0,0,1,19,1,1,1,0,1
1569-HKZECB-XL5,4,1,1,32,13,1,1,3,0,50,6.1,1.21085,1.83915,0,0,1,3,0,0,0,0,4,1,1,24.2,22,,0,0,3,11,11,529.07,0,25,16.9,458.85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,0,1,0,0
4342-GOCXRF-KNA,1,1,1,45,9,2,0,7,0,57,12.7,2.67843,4.56057,0,1,3,9,0,0,0,1,3,1,0,26.9,20,,1,1,2,18,6,193.5,0,42,7.5,295.45,0,0,0,1,1,49.15,2072.05,1,1,1,1,1,1,1,1,1,18,1,0,1,1,0
2020-ARIZML-WUU,4,3,0,56,9,3,0,31,0,150,16.1,0.6762,23.4738,0,1,2,0,0,0,0,1,1,1,0,64.6,17,,0,0,3,38,10,507.88,1,71,49.5,3583.5,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,25,0,1,0,0,1
5969-WEBDHU-09J,2,1,1,22,17,2,1,0,0,22,4.5,0.60093,0.38907,0,0,1,4,0,0,4,0,0,-1,-1,-1,18,,1,1,4,4,7,185.13,1,15,4.85,74.85,1,39.7,542.05,1,1,38.9,531.35,1,1,1,4,1,1,1,1,1,16,1,1,1,1,0
9430-SCHEUM-ZDG,5,4,1,38,18,1,0,3,0,117,9.9,4.98069,6.60231,1,0,2,2,0,2,0,0,1,1,1,64.6,29,,1,1,2,12,11,542.61,0,30,4.05,117.7,1,31.3,890.9,0,0,0,0,0,0,0,2,0,0,0,0,0,21,1,1,1,0,1
5325-BHFFWU-HEF,2,5,0,75,17,5,0,19,1,18,4.4,0.203544,0.588456,0,1,2,1,1,0,0,1,2,0,1,11.3,24,,1,1,2,28,6,92.61,0,56,16.95,905.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,20,1,0,0,0,1
8537-DBOZNQ-AH6,1,1,1,65,19,6,1,25,1,44,4.3,0.54868,1.34332,0,0,1,0,0,0,0,1,3,1,0,19.6,27,,1,1,1,10,10,502.08,0,43,5.4,215.6,1,31.7,1356,0,0,0,0,1,0,0,2,0,0,0,0,1,18,1,1,1,0,0
9184-NSLRZE-BIB,5,4,0,49,13,1,1,13,0,51,13.9,1.502868,5.586132,0,0,1,0,0,0,0,1,3,1,0,28.6,23,,1,0,2,20,11,144.15,0,39,6.25,250.6,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,26,0,0,1,0,0
2069-CWGIPK-4TQ,4,4,1,24,17,1,0,0,0,12,3.7,0.059496,0.384504,0,0,3,0,0,0,0,1,2,1,1,6.1,29,,1,1,1,1,12,662.81,1,1,2,2,1,23.5,23.5,0,0,0,0,0,0,1,2,1,0,0,0,1,0,1,1,1,0,0
7559-QKGIGO-N2H,5,3,1,37,13,1,0,6,0,27,12.1,0.761211,2.505789,0,1,2,1,0,1,0,1,2,1,0,13.1,26,,0,0,3,19,7,126.4,1,71,25.65,1831.85,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,20,0,0,0,0,1
1080-FIOSCN-MRJ,2,1,0,75,21,5,1,36,1,22,16.3,0.491282,3.094718,0,1,2,2,2,0,0,0,2,1,1,11.4,18,,0,0,4,40,11,248.03,1,72,51.8,3755.35,1,48.75,3472.5,1,1,66.5,4623.05,1,1,0,0,1,1,0,1,0,21,1,1,0,0,1
5962-VYGGCY-1ZE,1,1,0,39,14,1,0,3,0,19,12.1,0.473594,1.825406,1,0,1,15,2,4,1,1,3,0,1,11,23,,1,1,4,2,8,249.45,1,8,3.95,30.85,1,25.75,184,0,0,0,0,0,0,0,4,0,0,0,0,0,30,1,1,1,0,0
3748-AGLQOZ-FTB,2,1,0,32,13,3,0,3,0,29,11.8,1.858146,1.563854,0,1,4,0,0,0,0,1,2,1,1,11.4,17,,1,1,1,14,10,627.98,0,44,10.6,448.85,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,24,1,0,0,0,0
6297-YLBVQR-CWT,3,5,1,24,11,1,0,2,0,17,11,1.01728,0.85272,0,1,4,0,0,0,0,0,0,-1,-1,-1,32,,0,1,3,6,5,101.14,0,13,4.95,63.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4440-DCYMEU-U69,1,2,1,32,14,2,0,1,0,23,12.5,0.41975,2.45525,1,0,1,10,0,1,0,0,3,1,1,11.8,21,,1,0,2,1,7,456.7,0,1,2.05,2.05,1,24.3,24.3,1,0,0,0,0,0,0,2,0,0,1,1,1,14,1,0,1,0,0
6997-HXHTRX-8X2,1,4,1,58,8,2,0,6,0,38,9.1,0.314678,3.143322,0,0,2,6,0,0,0,0,3,1,1,23.8,17,,0,0,3,17,11,464.39,1,34,5.55,200.45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,1
4449-HKMUFN-CMN,1,1,1,27,19,1,0,0,0,144,4.9,2.427264,4.628736,0,1,4,2,2,0,0,1,1,1,1,74,27,,0,0,4,9,10,344.07,0,26,8.7,228.85,1,32.3,727.1,1,0,0,0,1,1,1,2,0,0,0,0,1,28,1,1,1,0,1
8056-XUMPFP-8TM,3,3,0,63,18,3,0,17,0,52,9.6,1.94688,3.04512,0,0,1,10,1,0,0,1,4,1,0,31,30,,1,0,2,24,18,841.09,1,56,9.25,547.7,0,0,0,1,1,54.65,3013.8,1,1,1,4,1,0,1,1,1,22,1,1,1,1,1
9761-RVCLUC-SR2,4,3,0,28,21,2,0,0,0,29,9.1,0.815451,1.823549,1,1,5,2,0,2,0,1,5,1,1,12.2,34,,0,0,4,3,20,524.88,1,5,6.9,34.25,1,31.9,150.05,0,1,24.55,93.1,0,1,1,4,1,1,0,1,0,19,1,1,1,1,0
8295-DLFLWB-M19,4,5,0,58,16,1,0,11,0,133,20.7,7.075467,20.455533,1,0,1,0,0,0,0,0,1,1,0,57.5,31,,1,0,4,28,9,259.81,0,67,17.7,1158.25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,1
2479-IAFSMS-RCY,2,1,1,56,15,6,0,12,0,140,8.2,1.13652,10.34348,0,0,1,10,1,0,4,1,2,1,0,72.8,25,,1,0,4,11,8,194.47,1,21,6.4,148.6,1,35.25,689.85,1,1,24.15,559.55,1,1,0,4,0,1,1,0,1,17,1,1,1,1,0
6715-JQGZKD-H93,1,1,0,59,9,1,1,17,0,74,9,0.67266,5.98734,0,1,2,7,0,2,0,1,1,1,1,30,23,,0,0,3,28,16,384.96,1,54,16.2,824,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,1
8771-CZJBYG-23D,2,1,0,75,14,5,0,40,1,134,4.8,3.453984,2.978016,0,1,2,1,0,1,0,1,1,0,0,61.3,17,,1,0,4,32,14,396.64,0,70,20.15,1373.9,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,17,1,0,0,1,1
3877-LGSNNT-CP6,1,1,0,67,14,3,0,30,1,11,7.7,0.519211,0.327789,0,0,1,0,0,0,0,0,2,1,0,6.5,18,,0,0,3,30,9,129.14,0,61,16.45,1032.75,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,0,0,0,1
2006-BYPNAG-XJ5,2,3,1,30,16,2,0,1,0,32,13.6,1.39264,2.95936,1,1,2,9,1,1,0,0,3,0,0,13.9,28,,0,1,1,12,9,278.66,0,26,7.65,206.7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,18,1,0,0,0,0
0213-TLHOJE-2FY,3,1,1,40,13,2,0,3,0,25,16.7,1.807775,2.367225,0,1,5,6,0,1,2,1,1,0,0,17.3,18,,0,0,2,23,10,130.46,0,43,12.65,563.1,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,29,1,1,1,0,1
1483-XVLIVC-A75,5,4,0,55,16,2,0,8,0,29,1.7,0.15776,0.33524,0,1,2,1,0,1,0,1,3,0,0,11.8,29,,0,1,2,21,5,98.99,0,38,8.6,328.4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,18,1,0,0,0,0
9813-TLUHXQ-RVZ,4,3,0,74,17,6,0,34,1,26,11.2,0.675584,2.236416,0,0,1,0,0,0,0,1,3,0,1,7.1,12,,1,0,4,39,10,255.98,0,71,28.65,1991.95,0,0,0,1,1,39.3,2793.6,1,1,1,0,1,1,1,1,0,18,1,0,0,1,1
4461-GDUAPW-T5J,3,1,1,36,19,2,0,1,0,142,2.7,1.288224,2.545776,1,1,2,0,0,0,0,1,2,1,1,69.4,26,,0,1,4,18,12,416.03,0,58,51.05,3031.45,1,59.65,3374,1,1,52.85,2982.05,1,1,1,3,1,1,1,1,1,20,1,1,1,0,1
1487-NHDXVC-5H7,3,2,0,52,10,1,0,11,0,35,7.5,0.58275,2.04225,0,1,2,0,0,0,0,1,2,0,1,17.7,17,,1,0,3,28,12,219.14,0,60,18.6,1129.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1
4560-LMVFQV-52N,1,4,1,23,12,2,0,0,0,22,2.1,0.176946,0.285054,0,1,6,0,0,0,0,1,2,1,0,9,25,,1,0,1,1,10,242.84,0,6,4.4,29.8,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,16,0,0,0,1,0
5464-GCECCU-MSL,3,2,0,18,13,1,0,0,0,14,9,0.20286,1.05714,0,0,3,2,2,0,0,1,5,1,1,7.6,30,,0,0,2,0,8,268.64,0,8,4.75,27.95,1,31.15,196.1,0,0,0,0,0,1,0,1,0,0,0,0,1,23,1,1,1,0,0
4518-HAHJUN-O50,5,5,1,25,14,1,0,3,0,27,17.3,1.055646,3.615354,0,0,1,5,0,0,0,1,1,1,0,3.2,28,,0,0,4,1,12,180.75,0,2,2.1,3.45,0,0,0,1,1,27.95,23.45,0,1,1,0,1,1,1,1,0,26,0,0,1,0,0
7578-BMICAG-LYR,5,1,0,34,17,5,1,6,0,123,5.2,1.682148,4.713852,0,0,1,8,1,1,0,0,2,1,0,81.2,25,,0,0,4,14,8,463.68,0,17,5.3,76.7,1,38.9,636.5,1,1,28,414.85,0,1,1,3,1,1,1,1,0,21,1,0,1,0,1
7865-YMUXWR-V8Y,1,1,1,20,15,2,0,0,0,14,12.9,0.52374,1.28226,1,1,6,3,0,1,0,0,2,1,0,4.8,24,,0,0,4,2,6,192.48,1,27,3.4,89.45,1,35.95,966.95,1,1,31.45,748,0,1,0,3,1,1,1,1,1,16,1,1,1,0,1
7456-OTIDGE-MQC,5,4,0,25,19,1,0,0,0,15,1.5,0.065025,0.159975,1,1,4,0,0,0,0,1,4,0,0,6.2,31,,0,0,2,5,3,55.51,0,8,4.1,35.15,1,24.1,189.95,0,0,0,0,0,0,0,1,0,0,0,0,0,20,1,1,1,0,0
6922-VFSNSE-OIV,2,2,0,41,16,6,1,11,0,40,7,1.7192,1.0808,0,0,1,2,0,2,0,1,3,1,0,27.4,28,,0,0,4,20,5,226.99,1,55,7.35,406.65,1,46.25,2554.7,1,1,40.95,2247.35,1,1,0,4,1,1,1,1,0,19,1,1,1,0,0
8469-HTGXQY-IXQ,1,1,0,23,13,1,0,1,0,26,3.1,0.219232,0.586768,0,1,4,2,0,0,0,1,1,1,0,9.8,19,,0,0,2,5,8,227.89,1,28,8.5,227.75,1,32.9,948.1,1,0,0,0,0,0,1,3,1,1,1,1,0,22,1,1,1,0,0
7167-PVPMXU-NB7,4,1,0,48,10,6,0,21,0,140,24.7,21.40502,13.17498,1,0,1,2,0,0,0,0,3,1,0,61.3,20,,1,1,3,21,5,250.99,0,43,10.55,439.25,0,0,0,1,1,31.15,1375.7,1,0,1,0,1,1,1,1,0,23,0,1,0,1,1
9644-LHNIES-DGT,2,2,0,35,13,2,0,6,0,23,11.6,0.683008,1.984992,0,1,3,2,0,0,0,1,2,1,0,11.9,26,,0,1,4,10,10,134.36,1,37,10.55,381.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1
5375-FSAMMB-RZ8,1,3,0,72,10,2,0,9,1,15,8.2,0.27183,0.95817,0,1,2,0,0,0,0,1,1,0,1,8.3,23,,0,0,2,38,12,313.5,0,71,32.4,2338.8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,19,0,0,0,0,1
6337-NZXFWD-N86,5,5,0,34,19,2,0,1,0,36,3.6,0.396576,0.899424,0,1,5,0,0,0,0,1,4,1,0,28.9,25,,0,0,4,15,4,66.45,0,30,7.4,183.9,0,0,0,1,1,35.4,1005.05,0,1,1,0,1,1,1,1,0,20,1,1,1,0,0
0493-QTNTOS-3AV,5,4,1,26,19,2,0,0,0,25,17.4,1.4529,2.8971,1,1,4,3,0,2,1,1,3,1,1,12.8,28,,0,0,2,7,6,163.73,0,8,3.65,33.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,20,1,1,0,0,0
7605-YXRGNQ-8BL,5,4,0,69,13,6,0,31,1,28,10.2,2.247672,0.608328,0,0,1,0,0,0,0,1,1,1,1,19.6,27,,0,1,2,38,8,120.14,0,71,18.75,1255.45,1,32.65,2380.4,1,0,0,0,1,0,0,2,0,0,0,0,0,20,1,0,0,0,0
6641-UWDGEB-YPP,5,2,1,58,20,2,0,6,0,149,1.1,0.157344,1.481656,0,0,1,1,1,0,0,0,5,1,1,84.8,27,,0,0,4,10,15,1050.62,0,24,4,110.85,0,0,0,0,0,0,0,1,0,0,3,0,0,1,1,0,17,1,1,1,0,0
9606-USYKZI-IH2,3,1,0,78,17,6,0,38,1,56,29.3,4.298896,12.109104,0,1,2,1,0,0,1,1,3,1,1,23.1,18,,0,0,4,35,8,119.98,0,69,18.4,1247.8,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,25,0,1,0,0,1
1081-TGHPPI-1WZ,3,1,0,56,13,1,0,11,0,77,16.1,3.781085,8.615915,0,0,2,0,0,0,0,1,2,1,1,45.4,24,,1,1,1,21,12,920.19,0,47,12.8,590.15,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,25,1,0,0,0,0
6793-BYBSHF-6MX,4,1,0,77,12,3,0,37,1,26,15,1.4235,2.4765,0,1,2,5,0,0,2,0,2,1,1,9.7,24,,0,0,4,39,11,316.86,0,72,41.4,2935.25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,1
4249-GEYEMT-KB7,2,3,0,29,21,1,0,0,0,86,16.4,4.09016,10.01384,0,1,3,0,0,0,0,1,2,1,0,57.8,35,,0,1,4,11,10,288.18,0,47,11.05,525,0,0,0,1,1,31.9,1489.7,1,0,1,1,1,1,1,1,0,22,1,1,1,0,1
8793-YTKFWK-XAM,4,3,0,31,11,3,0,9,0,38,3.1,0.214396,0.963604,0,1,2,4,3,1,0,1,1,1,1,27,28,,0,1,2,14,13,931.51,0,18,9.2,160.45,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,16,0,0,0,0,0
4419-JHBBCK-WPW,5,4,1,44,11,2,0,1,0,46,3.8,0.059432,1.688568,1,1,5,0,0,0,0,1,3,1,0,16.1,27,,1,0,3,2,5,138.7,1,8,4,34.8,1,26.5,225.05,0,0,0,0,0,0,0,0,1,1,1,1,0,20,1,0,0,0,0
1336-ITNYBO-UNI,4,4,1,58,15,3,0,19,0,138,8.4,0.591192,11.000808,0,1,2,1,0,1,0,1,4,1,1,39,26,,1,1,4,17,14,435.24,0,47,15.5,775.75,1,43.75,2065.9,1,1,50.5,2414.85,1,1,0,2,1,0,1,1,1,21,1,1,0,0,1
4723-AGQRLH-LDU,1,2,1,25,17,2,0,0,0,25,4.9,0.55125,0.67375,1,1,6,1,1,0,0,1,3,1,0,11.5,27,,0,0,1,7,11,509.84,1,23,10.95,227.3,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,35,1,1,1,1,1
2438-IPWEVD-P6N,1,2,1,30,19,2,1,0,0,48,18.5,2.86824,6.01176,1,0,1,2,0,2,0,0,2,1,1,19.6,19,,1,1,4,2,5,163.25,1,3,5.85,16.6,1,54.9,90.65,1,1,32.45,52.9,0,1,1,3,1,1,1,1,1,20,1,1,1,1,0
6155-VWYTRC-LQP,2,1,0,44,11,2,0,4,0,36,13,0.80496,3.87504,0,1,2,3,2,0,1,1,3,1,0,9.7,15,,1,0,2,24,9,201.98,1,54,8.9,508.3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,22,0,1,1,0,1
0030-HAVPBZ-2V8,4,1,1,77,13,4,0,42,1,24,5.2,0.029952,1.218048,0,1,2,3,0,3,0,0,3,1,1,13.1,15,,0,0,3,40,7,206.64,0,72,40.5,2845.7,1,32.3,2255.7,1,0,0,0,1,0,0,1,0,0,0,0,1,16,1,1,0,0,1
6113-JHHYBW-XSD,1,1,0,45,19,3,0,12,0,36,6.7,0.9045,1.5075,0,0,1,5,0,0,0,1,3,1,0,16.6,15,,0,1,4,17,12,381.8,1,37,5.25,197.45,1,53.5,1918.8,0,1,43.2,1592.55,1,1,1,4,1,1,1,1,1,17,1,1,1,0,1
8410-FQPPXE-I4J,2,4,1,38,17,1,0,8,0,56,15.1,2.968056,5.487944,0,1,2,0,0,0,0,1,3,1,0,29.1,23,,1,0,3,20,9,252.09,0,44,11.2,519.2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,21,1,1,1,0,1
9224-JXEVZX-X5R,5,2,1,34,17,2,1,1,0,31,17.8,2.356186,3.161814,0,0,2,1,0,0,1,1,2,0,0,11,22,,0,1,2,9,15,331.77,1,11,6.85,67.85,1,25.2,262.25,0,0,0,0,1,0,0,2,0,0,0,0,0,17,1,1,1,0,0
4556-TQTGUZ-DNE,1,1,0,34,13,6,0,8,0,29,10.4,1.860872,1.155128,1,1,4,12,0,0,0,0,2,1,1,17.1,24,,1,0,3,15,13,527.04,1,35,7.45,212,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,20,0,1,0,0,1
9627-ISOUSK-GQW,5,1,0,68,16,6,0,22,1,34,6.6,0.058344,2.185656,0,0,1,3,0,0,0,0,2,1,1,16.7,17,,0,1,2,23,4,59.24,0,53,9.9,551.5,1,46.2,2370.1,1,1,48.65,2642.55,1,1,1,2,1,1,1,1,1,15,1,1,1,1,1
3294-ANQASB-WNC,2,1,1,39,12,6,0,10,0,43,8.8,0.953568,2.830432,0,1,2,5,0,0,0,0,2,0,1,15.7,26,,1,0,3,17,9,383.98,1,50,6,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,1,0,1
0703-XBDCJR-LVF,3,4,1,22,11,2,0,0,0,31,9.5,1.334085,1.610915,0,1,3,0,0,0,0,1,1,1,0,15.8,28,,1,0,2,1,4,91.86,0,1,1.35,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0
7938-IMWPXX-676,3,1,0,74,14,2,0,1,1,9,6,0.34722,0.19278,0,0,1,1,1,0,0,0,1,1,0,4.6,22,,1,0,1,16,8,200.03,0,27,6.95,177.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1679-VJQAVF-08T,5,5,0,64,14,1,1,18,0,81,14.2,6.452622,5.049378,0,1,3,6,0,0,0,1,3,1,1,33.6,26,,1,0,4,29,14,704.84,0,60,19.1,1117.8,0,0,0,1,1,42.25,2378.2,1,0,1,0,1,1,1,1,0,24,1,1,1,0,1
6697-TBWQER-JLA,2,3,0,50,19,5,0,14,0,120,12.6,2.46456,12.65544,0,0,2,5,0,0,0,1,4,1,0,25.7,18,,1,1,4,26,7,204.04,0,61,11.15,679.9,1,56.6,3389.65,1,1,66.85,4070,1,1,1,4,1,1,1,1,1,14,1,1,1,1,1
9122-ZFPMCO-NFJ,1,2,1,49,12,2,0,5,0,48,10.8,1.50336,3.68064,0,1,3,9,0,0,0,1,3,1,1,16.5,13,,0,0,2,15,12,427.64,1,42,12.05,521.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0
9307-XSNCMT-QT9,2,5,0,53,15,1,0,11,0,26,22.7,1.91815,3.98385,0,0,1,0,0,0,0,0,2,1,0,9.1,36,,1,1,3,11,5,107.26,0,31,10.1,289.8,1,35.8,1099.15,0,1,23.25,676.65,1,1,1,2,0,0,0,0,1,13,1,1,1,0,1
